"","Species","Collection","f300_area","f670_area","f300_maxwl","f670_maxwl","f300_lo_wlhm","f300_up_wlhm","f300_width_wlhm","f300gauss_lo_wlhm","f300gauss_up_wlhm","f670_lo_wlhm","f670_up_wlhm","f670_width_wlhm","f670gauss_lo_wlhm","f670gauss_up_wlhm","f300_max","f670_max","NDVI","OSAVI","SAVI","MTVI","PWI","GMI1","GMI2","MCARI","TVI","Vogelmann4","Boochs","Boochs2","CARI","CI","Carter","Carter2","Carter3","Carter4","Carter5","Carter6","Datt","Datt2","Datt3","Datt4","Datt5","Datt6","DD","DDn","D1","D2","EVI","EGFR","EGFN","GI","Gitelson","Gitelson2","Green.NDVI","MCARI.OSAVI","MCARI2","MCARI2.OSAVI2","mNDVI","mND705","Maccioni","MSAVI","mSR","mSR705","mSR2","MTCI","NDVI2","NDVI3","NPCI","OSAVI2","RDVI","REP_LE","REP_Li","SIPI","SPVI","SR","SR1","SR2","SR3","SR4","SR5","SR6","SR7","SR8","SRPI","Sum_Dr1","Sum_Dr2","TCARI","TCARI2","TCARI.OSAVI","TCARI2.OSAVI2","Vogelmann","Vogelmann2","Vogelmann3","PRI","PSSR","PSND","CRI1","CRI2","CRI3","CRI4","MPRI","PRI.CI2","CI2","PSRI","ClAInt","TGI","PRI_norm","PARS","DPI","GDVI_2","GDVI_3","GDVI_4","DWSI4"
"28","LirRhizocarpon","TB500.9.6",48.6691701930405,11.2095389357512,338.171,670.7145,297.9875,403.343,105.3555,0.0393148821809795,0.036026762130685,651.4415,707.6975,56.256,0.015181736862207,0.009401184474449,0.271985061554399,0.109917266966343,0.208912738093577,0.261267672065119,0.334655609744891,9.53050522241872,0.864876379273434,1.63080748879025,1.27221366072595,1.05221601960504,294.142790885483,-0.0344158246462995,0.098234726623775,0.0288192544952,33.1942058807485,0.986636375857982,1.86379537900255,0.745853001203452,0.665876341734041,0.802452002518952,1.08824434119146,12.6640884903474,0.814007146638538,1.52027555684052,1.60962005097776,0.075998829266101,1.16717125834316,0.134572050381337,0.509784375766966,-36.8620477003049,-0.138804639851624,-0.33999823630112,-0.15189065137784,3.26965166718787,0.508789905551205,0.859944854460113,0.0667825293352235,-1.79522713887595,0.295143221262828,3.92300927279172,2.93277361744179,23.7158279927237,0.408338056343631,0.206944060044268,0.718321191648106,0.363571519647766,2.38798205929227,1.52451712902736,0.560551252421756,1.73861956362415,0.103093278542721,0.0866724055136735,0.267846994770314,0.119050954808404,1.3801682210221,672.06102870336,723.421421742716,1.73032587235156,9.69303922882706,1.52833491040079,1.27221366072595,1.31288723356238,1.63080748879025,1.1056762727358,0.915695286573518,1.20130620618352,0.585305770748938,0.909068131486459,0.57796534032903,59.98237284125,7.17988256375025,2.58621760260561,5.96462623848501,9.63603642600994,48.2447812297927,1.09730881046923,-0.034012337789469,0.258166151709407,-0.060838449804871,1.56800712667569,0.389961038882011,0.008792958949208,0.0285118110718885,-1.62858797081137,-1.24854227865853,11.0190455959575,-0.0194451805455465,0.319667389596403,0.195688016273089,3638.135297141,62.4770562982579,0.0411857054191075,1.78895094917956,3.20173414873031,0.400306886003458,0.562101511538222,0.689850656028091,0.832790951070657
"29","RoccCereb","TB500.9.7",73.5074436472626,9.49004374293793,343.07175,674.72675,297.391,376.29175,78.90075,0.0638526938961975,0.0476078982072895,654.892,701.07275,46.18075,0.00692001317588002,0.00308206258288019,0.542339661680094,0.072750893626761,0.160309704409793,0.198881300838017,0.256192174095662,14.9179506747554,0.926997116993766,1.51099014892683,1.20173060049739,1.23047896171445,452.590553275899,-0.028579841489856,0.0732141687696383,0.00931200304486175,80.0376420135431,1.00043802573735,1.87058484649311,0.799538586428232,0.736156352890193,0.849053467782571,1.05099202654612,31.7911751881775,0.791917327004226,1.33385369750608,0.217676793747465,0.030251013818421,1.18356250851717,0.0447700218767155,2.27500515104778,-87.430088352861,4.38928381195589,0.379052371989914,-0.105213962927895,3.07131384292363,0.501211445275483,0.856723368098204,0.0259088937972438,-0.440852262074973,0.247517476976881,5.82063497937247,5.32394069625563,50.4086248343292,0.340333459085623,0.185506648997694,0.718652487078948,0.29015620988795,2.09807716330451,1.47060608981681,0.506775515883037,2.20929760862338,0.0836930378504005,0.0847605629777372,0.270365739079365,0.0969072017785835,1.63436185718251,402.48556383569,726.131016924572,2.05987134810427,15.2520191857348,1.38498897405009,1.20173060049739,1.2239078676077,1.51099014892683,1.0723647937051,0.94082881113896,1.15439948999477,0.593273435592246,0.914660623700048,0.57690017793502,87.4926373968753,8.69667016708395,3.11087385635431,11.4327754661625,14.5089774297504,108.241262480924,1.07054325924127,-0.0283257406802,0.818944544409347,-0.0554999975780327,1.4107059184286,0.340393860732621,0.00319829259211675,0.0103206947753855,-1.52813749067427,-1.2089415557127,28.6640328328031,-0.0121952280506565,0.227731274432107,0.205251263198741,8986.010653535,119.018224145932,0.034545433572034,1.63992651104851,12.8102241228232,0.311751394523776,0.447562834355848,0.564118306168395,0.836844620709426
"30","CaloOrtho","TB600.1.1",223.556937839003,2.07805866877911,442.884,677.8905,305.439,563.1635,257.7245,0.039903013303307,0.0186763494815965,667.2665,687.345,20.0785,0.0037172528746815,0.002445971278512,0.556451106604827,0.0320069503300835,0.25253538030285,0.311149841455236,0.399817189666362,6.46657675041046,0.903821039108321,2.77310819450468,1.28748514621939,0.537444749342827,192.109114215178,-0.036194732063881,-0.037071347208396,-0.147820162564115,45.6295037097599,1.00480678061208,4.32312779986045,0.7219730073592,0.525025982224218,0.794216879443143,1.10407548078752,10.4432187738765,0.783841217595878,1.54013970239322,0.421739378613589,0.0801096192545755,1.87458462228533,0.152393092799138,0.608946064083462,-50.5638491643912,-2.20880024018873,-0.1293782228528,-0.285602933160064,2.74212332696428,0.464508125818783,0.542244620332282,0.044592078210106,-1.15379251428281,0.530119324573558,1.73506221668848,2.67975412531486,20.4024524027409,0.314562317852298,0.141685496613053,0.691910243379482,0.420246174593885,1.92088960392259,1.33090181272331,0.586867894066598,1.69040834646294,0.112256500921549,0.311204857400244,0.598792840354045,0.129816738745637,1.96868242663198,741.319491508389,725.25188323061,2.09741962854104,8.96602236601257,1.6761984268488,1.28748514621939,1.36217277330787,2.77310819450468,1.14632107299704,0.874772799024903,1.21537727355038,0.252058252824417,0.799299189894838,0.251986475148159,69.5341757908334,7.21393552916721,0.342247918943445,3.60216724935436,1.07978290534505,27.1613630997582,1.0833829822891,-0.0358610185497755,-0.591390313510643,-0.13285612554597,1.85120202056703,0.711140840768473,0.024334126577063,0.0756180594967555,-2.8394353116272,-1.25400768197198,7.8297730703582,-0.043891048396941,0.334803716208452,0.439024221344983,4773.20088217,-56.7496150948989,0.0591775969027185,3.52912881132333,-26.4695067060981,0.474666254072025,0.649115151659447,0.774372435836453,0.515452308869928
"31","BlackStipCren","TB600.1.10",99.7678135787239,12.1831228378748,358.36,676.166,299.18,402.768,103.588,0.07151764654766,0.0582869707857325,649.4255,715.7025,66.277,0.012333148023808,0.007121762739934,0.53730679292183,0.102397793358228,0.140613042066269,0.182393870067327,0.234608274816525,8.47516346485691,0.967944889974381,1.52290287014181,1.19617103068722,0.889450862792143,308.902686543403,-0.0282102250178065,0.139759051962615,0.171727343838162,60.0377291987935,0.992419977177926,2.14935515067378,0.807000343899375,0.75504009136896,0.858174961249828,1.05596356482461,23.4806717598199,0.753050469255843,1.24132537195558,-239.459732784838,0.039591647577429,1.18689023098481,0.055853367532582,1.06596057168231,-64.6811939663087,0.126715057059347,1.09514400657704,-0.097970985230787,1.96580196709916,0.323462606597004,0.840277179899783,0.0343716274828255,-0.961055148521265,0.237146153636196,4.87202048520593,3.37699417945376,36.4251808445613,0.272044814741272,0.157288874907684,0.712473301139593,0.26965099687596,1.74907451863893,1.37371697380862,0.496603209604128,2.19274461529391,0.0803367962569655,0.089134489891367,0.329326412993644,0.0929594412016175,1.26826582520065,744.275697763516,722.955786988881,2.3458780284512,8.69348282610779,1.32724673601165,1.19617103068722,1.23474520209566,1.52290287014181,1.07650309318061,0.938839268480583,1.14673137470609,0.537388937358801,0.894774768878642,0.505491418570176,58.5700675041668,5.65562032250043,2.19151864436806,7.38418745369768,12.0209709500974,79.6858718633386,1.0607868205585,-0.0280179736421125,4.5661064218624,-0.0669976456656915,1.35239647934411,0.356306180330379,0.005360497409485,0.0150861640081035,-1.50364385427846,-1.17101784789412,20.5656281708331,-0.014490073437681,0.215557786614852,0.232707811075227,6772.50622655,126.477961186387,0.049423535143121,1.68566019169675,0.72988183960941,0.275771880201084,0.400837255972712,0.512553927848711,0.819235074522736
"32","Minksia","TB600.1.2",54.560548519873,31.5185000219806,339.9525,685.6335,301.2655,367.8495,66.584,0.0615588354569135,0.0467087392824075,648.273,729.9795,81.7064999999999,0.0250532263424815,0.011412259538597,0.480222399346477,0.220471416605069,0.278580562713725,0.344092429670506,0.443001404586554,31.2496027254907,0.961133177734927,1.67698758494636,1.44379147120583,2.31399956888195,921.069571333434,-0.0550940906537225,-0.17935878806062,-0.229557789150632,61.9963746173782,0.99313481149392,1.76994313680591,0.659177444572561,0.641516394008686,0.715562673879027,1.09084691328245,25.6459337650601,0.839417768594062,1.63086495210219,1.0703135149056,0.0332670686323205,1.0474471927035,0.0658061565875195,4.88870763247156,-79.8118855191456,-1.46498461841902,0.430727660450457,-0.214549411817974,3.41739952358929,0.532746471107257,0.942781090792472,0.0335263096409535,0.169652791489976,0.319322644713779,6.81671328501436,12.5354899225289,63.5332777329768,0.534111017882337,0.327337767746011,0.800938428405781,0.45423478042504,3.36638319791886,2.00177591528431,0.747693954219381,2.9027223169106,0.162849775065133,0.035686365074476,0.237008215062645,0.188502664821485,2.61694775930642,704.894637818413,728.864061657897,1.44828265583521,31.2649896047672,1.78242212156581,1.44379147120583,1.49220392688164,1.67698758494636,1.10868886694318,0.912147399837193,1.3493513864167,0.627674205832458,0.918413666997722,0.6168247716749,95.6997024675005,7.33477973791703,5.98852743858011,21.8604030870056,17.6162979596774,113.593987143838,1.17611971425904,-0.053505685835351,1.004832698,-0.0561640455264825,1.72502593217956,0.407546833985171,0.0034589134634945,0.0089604379692165,-1.76557233759152,-1.5144630778921,23.0371473808815,-0.0287480469782105,0.506507982532345,0.11280453569768,6988.97474075,188.487742467536,0.019821157918748,1.77502284198782,-109.380158895467,0.51458072081443,0.689245512305186,0.80708958593067,0.915105065635549
"33","NieblaCeruchis","TB600.1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Arctothelium","TB600.1.4",27.1105482942735,2.94115246608438,335.497,681.627,300.969,417.241,116.272,0.026730181618341,0.016075858384479,638.472,695.389,56.917,0.005604276004662,0.004907189985006,0.144025291601334,0.030954724634753,0.030549842974608,0.030023482774064,0.038443581213872,0.623253738947156,1.08159691103959,1.09009828049323,1.05626639593645,-0.006011576453307,45.6259181202731,-0.005900420080535,0.08011129681791,0.238799183766058,33.5470099110066,0.990218483916458,1.14350284321408,0.946736377592306,0.945838015492124,0.949367267507116,1.0166162171468,16.255743287976,-0.131048454921367,0.996760773533863,-0.540958040786517,0.058821062788321,1.02479840067841,0.060458005663174,0.422220810433629,-35.4566134541098,2.70483725876601,-0.57046944508367,-0.011207020845336,3.86854527490007,0.589199671139743,0.975043690724615,0.059607509480267,-1.7179244978336,0.038819261910968,-0.20022915058011,0.550350910870107,20.1772078664236,0.281553500307303,0.193512377994887,0.638958811262298,0.049353154801842,1.78378417997091,1.47988926975412,0.349682610335649,1.04589302082537,0.023622343602115,0.002053530047246,0.052654392038815,0.027275870601796,0.152173443572363,660.934446838004,730.97906258691,2.27586142404293,0.677462689704984,1.0630250926326,1.05626639593645,1.06911502077933,1.09009828049323,1.00588532139915,0.99430462428323,1.04222074076441,0.895712244130019,0.973730718910119,0.899958823262339,89.5523679583334,-0.044383873333065,-0.019767783687316,1.53232775180653,-0.658410745884319,56.1788759807962,1.03229191450479,-0.005787776395092,3.45131830732946,-0.0139494179237,1.04690541283687,0.062841803105498,0.001659596400433,0.003568806413373,-1.02637769714119,-0.992562704266696,15.3237786575278,-0.00094198393752,0.067528547977616,0.052180456056417,3961.57865893,15.404602849368,0.091131547854096,1.08165468201443,-0.662813988361955,0.061042715216155,0.091422070166989,0.121632202926698,0.983577490914233
"35","YelRhizocarponSchizidia","TB600.1.5",69.4860840995726,7.4728370157618,346.747,668.1245,303.055,391.446,88.391,0.0419157198710845,0.02143008196384,653.1695,697.958,44.7885,0.0080658710840835,0.003767954325499,0.330886761768622,0.0825558306365,0.129948082335768,0.158316835020941,0.202985224448102,5.21943112801504,1.04290291845946,1.44491707837296,1.18469626286117,0.824610131300843,217.995464591455,-0.013763569151895,0.138773740827518,0.225115385112184,37.2983726071806,0.989796682091991,2.34686130387874,0.828090336838818,0.792014423886778,0.886519209024166,1.06842751452904,14.8285514615866,0.535777832691326,1.14487280537878,-3.30500087324801,0.062799761825059,1.13141990350972,0.080816418994802,0.601189290152375,-39.380640695033,1.4090370782064,-0.365289389888178,-0.084118453126365,2.57234502074932,0.415889725003837,0.89332480756333,0.058035782622512,-1.76943172621429,0.194974771513903,4.67689573399591,2.18749645595598,23.3020523443135,0.251031355448394,0.144800789555534,0.511755756263542,0.235115400207758,1.67651750769681,1.3394732772507,0.485274401490875,1.86958384334759,0.0758723832217855,0.060949389895728,0.334068767103508,0.0876624735016635,0.88213637190479,187.730259298537,717.783946488527,2.53357199952884,5.14332021726679,1.30252404194938,1.18469626286117,1.23293427226689,1.44491707837296,1.07930257824,0.930245235562034,1.11708854327144,0.529013882447949,0.890954925761557,0.50234338887353,48.4561365183334,5.36797509791686,2.06813722291822,4.78200981082203,11.8257516649393,51.5981761187262,1.07253140763262,-0.0135612262869815,-0.929505687955051,-0.063308948803314,1.27881663944087,0.332195015443778,0.0082207005862715,0.0200156854947815,-1.39479101215111,-1.12791420576826,12.6325575962856,-0.0131588633677475,0.199345091714395,0.20452594865513,4180.01172237,125.404276644402,0.0740696390969405,1.60769381565684,1.77268737437767,0.254658404037427,0.369840915520762,0.472735990780717,0.874699379794496
"36","BuellaJorgensis","TB600.1.6",110.732399773642,11.2425445229076,374.7834,676.4578,302.9954,425.9704,122.975,0.058812017058589,0.0373869883692852,654.7238,701.3242,46.6004,0.0099710302403932,0.0073471159474416,0.515755322290008,0.121323229144194,0.211896652123303,0.255885407321202,0.328596981916818,13.176404563925,0.934559757749905,1.72253470089471,1.26992094960822,2.18621377331505,460.592081777848,-0.0249575235168466,-0.056064628464515,0.034835299442305,47.4837519512648,1.01461395633049,2.78372932646499,0.755237237929241,0.6760991582848,0.829543547616719,1.1055473302852,16.4435765440216,0.675761255128578,1.34771012992813,0.837093811987675,0.0570594250231608,1.19252333565566,0.0924714233510686,-0.00405749783488379,-50.1681697455801,0.165756244982377,0.315596634776025,-0.164805959724063,2.67990297140232,0.445943837495471,0.854740117881379,0.0506298014096242,-1.36696762215793,0.302562901033024,7.02546657603341,4.09874924040651,31.1728082672814,0.354234526331779,0.169439425520921,0.618329459849716,0.354631790383363,2.13352808719046,1.41227889137535,0.556760540891825,1.47092705305375,0.101216831857696,0.0893120115989272,0.383943674948783,0.11702552640777,1.63607282751382,839.507763510631,721.102902607905,1.96372881887122,12.4922581982094,1.55244766796796,1.26992094960822,1.3456005176895,1.72253470089471,1.13604396480369,0.886645768084013,1.18320786548962,0.469204723755164,0.842541624088599,0.448734034497673,70.7924473095,5.48313333166709,4.73108042092993,7.68739186871089,15.4779880498783,59.3816207563393,1.08668558892045,-0.0245845507001098,1.18525693608897,-0.0970022602269138,1.53373881834537,0.437539346271715,0.0116788859181898,0.0283087296056302,-1.70582847619724,-1.23591187345717,13.1121177496084,-0.0298746403301624,0.297076862812246,0.234045010623606,5047.42940359,139.314704208946,0.0595567461239886,2.02998704393369,0.17514974286866,0.4017459228111,0.557498343928297,0.677942201244761,0.824622266371593
"37","Chrysothrix","TB600.1.7",195.416445871898,13.0322748331701,402.4035,665.823,303.3495,456.8545,153.505,0.067407871633078,0.140384309407995,652.018,694.4765,42.4585,0.014222629832194,0.0069772615243405,0.790227024264911,0.10737492853167,0.122150925007769,0.148506563190417,0.191465287678099,19.3862099923853,1.03207073853327,1.31036631383047,1.20435986131386,1.47015147266595,635.168386521064,-0.020956926995292,-0.22637347249198,0.443964320136243,102.991860025963,0.996225406978012,4.75664032862528,0.839809759624385,0.840150867592423,0.872857737954312,1.04264425990925,47.7639910049743,0.780758427904299,1.20139649260288,-3.51313671204741,0.019591172481757,1.02353087141427,0.0275672585199955,3.36428535209609,-115.60045279006,2.45499507755716,0.913823160993598,-0.166256343617672,2.62879463689621,0.433616158439244,0.978959630290769,0.0198703778326585,-0.17626414860436,0.139863180385625,28.2779737699655,8.24460352796557,88.1825709880912,0.0799885627305405,0.072496176177477,0.58480991058058,0.198390164009659,1.28710026482537,1.18056198907844,0.499029173711661,3.14622351754013,0.0753241402550715,0.014560501439568,0.42065641466255,0.0872523144170215,1.3702148356978,969.236778436875,668.190862327755,-0.6265772066692,16.93705823767,1.33314180170528,1.20435986131386,1.22750354697725,1.31036631383047,1.04743442995608,0.957199170548668,1.14605216249926,0.50309445015575,0.797228141572667,0.499360993345375,92.4258095379166,2.46441825875054,3.67469165195644,15.3470458238792,83.4176076926354,212.408118604221,1.07349060353587,-0.020463869521414,-0.789459520148274,-0.0583796141410375,1.27880217656567,0.429650218724617,0.00833370695864,0.00995954027364766,-1.31946605347425,-1.2076339517665,39.042818418367,-0.0253857516339224,0.231967559563428,0.250966427421907,12002.56004157,1029.43805366206,-0.009725306280786,1.91772806972742,9.30979381739574,0.228426537504983,0.309941843477013,0.366131569794994,0.963211803303431
"38","GrayRhizocarpon","TB600.1.8",75.4284206550899,15.8493339705369,334.902,678.757,301.565,421.372,119.807,0.063600985940115,0.050605446118756,650.002,726.27,76.268,0.014984206176849,0.007420234206386,0.348307667890666,0.122452294356861,0.211540333923008,0.260933697514526,0.335583611998124,14.7699221644683,1.03125526178495,1.60550443186625,1.2707744438761,0.937654189924812,401.037458966555,-0.034722837256715,-0.198831104400813,2.42023557916503e-05,53.0241000794125,0.999146379260251,2.12992875795411,0.743142769434292,0.68542362144815,0.801983665655877,1.06942041996451,20.5997814760377,0.778247423857141,1.37797065115011,21.3372512208705,0.042874839770992,1.17996765555714,0.070205669866434,1.96718795065736,-61.7829445125634,6.57544605439913,1.23887538102931,-0.154985320471407,5.29658937913962,0.682367726466978,0.852230607326063,0.038423272441352,-0.970890152498235,0.298050759175301,3.59345764405386,4.57833927094983,38.1749639825775,0.377368266545446,0.192351693371833,0.725236233137566,0.364999863786899,2.2121716458353,1.47632538022615,0.561853463019919,1.86657811261509,0.103664298357553,0.082240511639668,0.324227675843172,0.119930414945233,1.77814539269333,724.153058202037,727.814526544031,1.82496567498154,14.8432161055438,1.53659138957744,1.2707744438761,1.31629826660491,1.60550443186625,1.08110754515678,0.936283258565951,1.19040743816212,0.524647505233301,0.889309978384381,0.510314303563053,99.0561245908335,4.86232166583387,2.33786750371187,9.42373905636466,8.95962279299598,78.57672351645,1.09950461029742,-0.034238907733867,-0.525131540517099,-0.066074699455587,1.54185872722915,0.413888530028206,0.006042166568637,0.016163098402619,-1.65544648855305,-1.29892347489599,17.8084911406857,-0.021876651335837,0.331089683586713,0.20877620103454,5995.78221287,125.795172730014,0.034371543032029,1.73408703659027,1.03378050481016,0.404959029531447,0.567854050619963,0.695810785100811,0.830945286035603
"39","SorediateAmygdalaria","TB600.1.9",18.2007258834137,0.508435506772359,315.864,659.789,297.988,356.878,58.89,0.019366879414969,0.025214320824808,638.472,667.266,28.794,0.003875160665052,0.003843272814265,0.163281446134871,0.013389172679085,0.172673934251933,0.210809462577982,0.269200452925468,4.45831883203014,0.966529201107351,1.57360816434748,1.22503890671709,0.492099349338831,153.306637566611,-0.01858851980496,0.145435490388312,0.24203885607372,24.3361791900578,1.02382233522159,2.10328435759011,0.790475253611542,0.698356474481092,0.847194345794916,1.08790439172376,9.27972678801714,0.601087338173593,1.18712099947156,0.697410052718387,0.094315286192332,1.18523596634453,0.135818970762261,-0.217641254862652,-26.575425172583,0.378212612554962,1.81640072437694,-0.118253399941195,2.18472190159608,0.372001681215034,0.85106070848772,0.083891525501473,-1.80553094600475,0.261029364317278,2.33433235548805,1.31152090865375,14.0972165317724,0.324835973507968,0.151683428719961,0.615881305987492,0.30246158226597,1.96224313133425,1.35761043425353,0.497529388446935,1.02467084804644,0.080676582237878,0.08262905661963,0.310901661558076,0.093034033044597,0.946002131136525,708.635934861191,722.211611554296,2.03923838730176,4.33147254904852,1.41742655381177,1.22503890671709,1.26785661472839,1.57360816434748,1.08955221210045,0.935184552791957,1.14475468273215,0.533496784086814,0.886494216830306,0.525667453669174,40.02147599,4.12363154333348,1.2130847950503,2.78655726012774,5.75441339404565,29.9520204481726,1.06525720141016,-0.018349769497902,0.19475648953483,-0.072361881322334,1.46369973024609,0.381480635858291,0.01379770619135,0.037667973988716,-1.45945716152392,-1.1092468510306,7.71787469203269,-0.01904191924473,0.263148482277675,0.225895578531385,2714.9052918,55.3280465266953,0.070205265796694,1.72652380581832,7.57872232010528,0.335349006101613,0.480215562512831,0.602896860733738,0.830620309996459
"40","YellRhizoCentApo","TB600.2.1",130.509880416158,11.1208640875904,376.442,678.182,305.737,435.522,129.785,0.080268287061005,0.037214549704128,652.306,710.845,58.539,0.010995520350742,0.006029722891846,0.581469225626473,0.10691911861927,0.145909358712592,0.177261233417786,0.227820671664093,7.9167337865505,1.02197021275773,1.48094882047401,1.20657507363939,1.094407690482,321.439673657302,-0.018945036335175,-0.135661266368514,-0.028862576169855,51.8528513194433,0.997526087345773,2.9343686131827,0.811927920374401,0.770190020444469,0.858482163032837,1.07154632685847,20.666881718319,0.626223454335279,1.17426780051636,0.376051407387495,0.043124713461007,1.14771200152398,0.058149138183181,1.17482324819193,-56.2627303365932,1.56883482305833,0.270067321588783,-0.095357751589225,2.90406248537164,0.487713117427317,0.8853678167567,0.039422062760543,-1.41067188295989,0.213581133166947,6.17398214703039,2.75003773761555,31.0975500979587,0.255558547062073,0.131805979752776,0.653306278839594,0.262738994327982,1.68657796003571,1.30363254452097,0.486015210853217,1.24571892406501,0.076449512605098,0.064926167068675,0.420405001893445,0.088432617005288,1.13974539483453,716.485120654682,720.155616683216,2.45649883656036,7.49025856385101,1.34167183589006,1.20657507363939,1.25731895302135,1.48094882047401,1.08328355750849,0.930280077051398,1.15364383196806,0.458603723057922,0.880252646656392,0.408049110876079,86.09712085,1.22978566250054,2.79596583859151,6.09092060480388,15.7731376719111,68.8764034252164,1.09228398994074,-0.01862610565137,-0.395253814857433,-0.071856101107579,1.31329585149813,0.3674528943605,0.00658239029919,0.015546920815251,-1.4577360340755,-1.17747885178093,17.678546053745,-0.0156855983451,0.218291809649069,0.210590603949565,5845.96347868,182.973080940169,0.058198749260057,1.63940241129472,-0.641026826538311,0.285735538964691,0.414369227483409,0.528335252816717,0.869423572933325
"41","Endoconchic","TB600.3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Enterographa","TB600.3.2",42.7314356000303,2.6413751143043,332.524,661.515,297.391,401.885,104.494,0.041933793296161,0.034555243569545,651.154,678.757,27.603,0.002530357521847,0.00310158349365,0.251506250749814,0.049401454529639,0.137466996117163,0.176340493425489,0.226512286088266,9.2815512246629,0.955547832089943,1.30555011924105,1.18007436424939,0.563631930145682,253.381561256451,-0.022449985178777,-0.133735270987467,0.060014581105779,45.4792180189173,0.976290613886318,1.51085667927731,0.830932767916473,0.811319586783534,0.859916708832528,1.04007591130225,20.2972588954031,0.864626404779998,1.26804425119779,-18.0560460559449,0.045721831416866,1.0597994469011,0.064258799129943,1.30166053776214,-49.865981362143,-1.2029765693346,-0.353890736024402,-0.084583100768208,3.54611879099862,0.560064289573772,0.942203953409933,0.044532639383952,-1.38242304306432,0.180133065197537,3.19627057402921,2.89592890923928,33.0937796077022,0.359946271429064,0.212860006864341,0.84437508589001,0.261334549689426,2.1247376754846,1.54084409055723,0.483934252752259,2.79345465914986,0.075681826135508,0.030082739472407,0.188631797040269,0.087506744275449,1.08585030246407,681.107068726462,731.836637103526,1.88909620598344,8.99913673854028,1.31875185180934,1.18007436424939,1.19357848585613,1.30555011924105,1.04519056371452,0.962070283410974,1.14590685143041,0.705381172378008,0.929918066270392,0.682606846779688,77.5684687566666,3.518329139167,1.55926943501974,6.85593605621588,8.84237876808819,78.3475161027029,1.07853222461609,-0.022104723471276,0.108409382583676,-0.041897163767715,1.31792102824318,0.257945610396991,0.003712991885542,0.008448088857186,-1.31258213438233,-1.181338585283,18.367308952285,-0.00827794198091,0.197577621884009,0.121362814092364,5259.72378603,111.655161598943,0.036916386783394,1.36326011008229,-0.010578002695391,0.269834875367606,0.392734034856093,0.50304277377747,0.916168752823663
"43","GreyRhizoStipApo","TB600.3.3",23.3383310898775,8.73572311492915,348.567,679.331,297.988,374.665,76.677,0.024096408846228,0.012230582623189,649.426,697.681,48.255,0.004952090562856,0.006369820777105,0.176013324769259,0.103567586748383,0.112823147904021,0.134394203967707,0.172364632081219,5.18319906844793,1.00442910901148,1.32712324359757,1.11901429382852,1.6173624352092,226.112551680799,-0.011897354685178,0.124495832757431,0.032676868862162,42.1014222455455,0.996051165458235,1.71512483523799,0.846753431818012,0.805802582504172,0.918596059961032,1.08380144609363,17.0638642092967,0.303032693973791,1.0623725302285,1.54962171335835,0.050894937775337,1.07619998682841,0.066018146816729,-0.560856505831101,-40.3706394622911,1.32338424260572,-0.856812465965625,-0.065000408215863,2.4186850471346,0.414979744426496,0.946079302620119,0.049413656516336,-1.73006215109998,0.146678307376985,12.0344656797686,0.758341090975348,15.7265284868144,0.281356651410177,0.096528185070185,0.311772622321397,0.204828710305737,1.78302165312537,1.21368278118932,0.394879309523488,0.429113432554704,0.041722375199641,0.027228127425659,0.211518432948698,0.048220501530975,0.745481221844968,707.221656519203,704.12048589959,2.27710389107195,4.57163087583099,1.25434195591888,1.11901429382852,1.18828605950773,1.32712324359757,1.11488528690811,0.909542658930392,1.06108085634793,0.632171747810389,0.888019613903961,0.650820941396845,48.5370437841667,4.46328251916692,4.1333455024218,1.80114740118759,30.7553851311547,37.3523157993415,1.04779534650701,-0.011711409367352,-3.64821939101148,-0.052022713320544,1.21980768427889,0.27113357285551,0.007389958778349,0.016579675316,-1.25909129776332,-1.05130202728627,14.638385008128,-0.007702206618067,0.148054688547464,0.198325243248294,4583.28136442,180.059187017449,0.062593049005139,1.44364054476776,-19.8203351369265,0.222810131671143,0.327402977545145,0.424544048005361,0.933441571246943
