talo,sp_liquen,area_talo,apotecio,area_ap,alt
IMG_0677,Buellia_jorgensis,531366,2,0.002,500
IMG_0677,Buellia_jorgensis,531366,16,0.002,500
IMG_0677,Buellia_jorgensis,531366,23,0.002,500
IMG_0677,Buellia_jorgensis,531366,24,0.002,500
IMG_0677,Buellia_jorgensis,531366,38,0.002,500
IMG_0677,Buellia_jorgensis,531366,44,0.002,500
IMG_0677,Buellia_jorgensis,531366,45,0.002,500
IMG_0677,Buellia_jorgensis,531366,72,0.002,500
IMG_0677,Buellia_jorgensis,531366,93,0.002,500
IMG_0677,Buellia_jorgensis,531366,7,0.004,500
IMG_0677,Buellia_jorgensis,531366,8,0.004,500
IMG_0677,Buellia_jorgensis,531366,19,0.004,500
IMG_0677,Buellia_jorgensis,531366,20,0.004,500
IMG_0677,Buellia_jorgensis,531366,41,0.004,500
IMG_0677,Buellia_jorgensis,531366,54,0.004,500
IMG_0677,Buellia_jorgensis,531366,55,0.004,500
IMG_0677,Buellia_jorgensis,531366,59,0.004,500
IMG_0677,Buellia_jorgensis,531366,100,0.004,500
IMG_0677,Buellia_jorgensis,531366,102,0.004,500
IMG_0677,Buellia_jorgensis,531366,110,0.004,500
IMG_0677,Buellia_jorgensis,531366,127,0.004,500
IMG_0580,Follmania_orthoclada,94801,9,0.005,400
IMG_0581,Follmania_orthoclada,96999,5,0.005,400
IMG_0581,Follmania_orthoclada,96999,7,0.005,400
IMG_0582,Follmania_orthoclada,73632,15,0.005,400
IMG_0582,Follmania_orthoclada,73632,51,0.005,400
IMG_0582,Follmania_orthoclada,73632,68,0.005,400
IMG_0583,Follmania_orthoclada,71788,62,0.005,400
IMG_0583,Follmania_orthoclada,71788,72,0.005,400
IMG_0584,Follmania_orthoclada,144862,2,0.005,400
IMG_0585,Follmania_orthoclada,113598,8,0.005,400
IMG_0677,Buellia_jorgensis,531366,36,0.005,500
IMG_0580,Follmania_orthoclada,94801,1,0.006,400
IMG_0580,Follmania_orthoclada,94801,3,0.006,400
IMG_0580,Follmania_orthoclada,94801,5,0.006,400
IMG_0580,Follmania_orthoclada,94801,10,0.006,400
IMG_0580,Follmania_orthoclada,94801,12,0.006,400
IMG_0580,Follmania_orthoclada,94801,15,0.006,400
IMG_0580,Follmania_orthoclada,94801,16,0.006,400
IMG_0580,Follmania_orthoclada,94801,18,0.006,400
IMG_0581,Follmania_orthoclada,96999,8,0.006,400
IMG_0581,Follmania_orthoclada,96999,11,0.006,400
IMG_0581,Follmania_orthoclada,96999,12,0.006,400
IMG_0582,Follmania_orthoclada,73632,2,0.006,400
IMG_0582,Follmania_orthoclada,73632,6,0.006,400
IMG_0582,Follmania_orthoclada,73632,34,0.006,400
IMG_0583,Follmania_orthoclada,71788,39,0.006,400
IMG_0583,Follmania_orthoclada,71788,93,0.006,400
IMG_0585,Follmania_orthoclada,113598,1,0.006,400
IMG_0585,Follmania_orthoclada,113598,5,0.006,400
IMG_0585,Follmania_orthoclada,113598,9,0.006,400
IMG_0580,Follmania_orthoclada,94801,2,0.007,400
IMG_0580,Follmania_orthoclada,94801,4,0.007,400
IMG_0580,Follmania_orthoclada,94801,13,0.007,400
IMG_0580,Follmania_orthoclada,94801,17,0.007,400
IMG_0581,Follmania_orthoclada,96999,9,0.007,400
IMG_0582,Follmania_orthoclada,73632,36,0.007,400
IMG_0583,Follmania_orthoclada,71788,81,0.007,400
IMG_0585,Follmania_orthoclada,113598,3,0.007,400
IMG_0585,Follmania_orthoclada,113598,4,0.007,400
IMG_0585,Follmania_orthoclada,113598,6,0.007,400
IMG_0677,Buellia_jorgensis,531366,3,0.007,500
IMG_0677,Buellia_jorgensis,531366,40,0.007,500
IMG_0677,Buellia_jorgensis,531366,98,0.007,500
IMG_0582,Follmania_orthoclada,73632,8,0.008,400
IMG_0582,Follmania_orthoclada,73632,16,0.008,400
IMG_0582,Follmania_orthoclada,73632,40,0.008,400
IMG_0582,Follmania_orthoclada,73632,62,0.008,400
IMG_0583,Follmania_orthoclada,71788,101,0.008,400
IMG_0585,Follmania_orthoclada,113598,7,0.008,400
IMG_0580,Follmania_orthoclada,94801,6,0.009,400
IMG_0580,Follmania_orthoclada,94801,8,0.009,400
IMG_0582,Follmania_orthoclada,73632,4,0.009,400
IMG_0582,Follmania_orthoclada,73632,27,0.009,400
IMG_0677,Buellia_jorgensis,531366,1,0.009,500
IMG_0677,Buellia_jorgensis,531366,79,0.009,500
IMG_0574,Follmania_orthoclada,856585,9,0.01,400
IMG_0574,Follmania_orthoclada,856585,18,0.01,400
IMG_0574,Follmania_orthoclada,856585,80,0.01,400
IMG_0574,Follmania_orthoclada,856585,216,0.01,400
IMG_0574,Follmania_orthoclada,856585,227,0.01,400
IMG_0574,Follmania_orthoclada,856585,272,0.01,400
IMG_0574,Follmania_orthoclada,856585,277,0.01,400
IMG_0574,Follmania_orthoclada,856585,349,0.01,400
IMG_0574,Follmania_orthoclada,856585,425,0.01,400
IMG_0581,Follmania_orthoclada,96999,2,0.01,400
IMG_0582,Follmania_orthoclada,73632,1,0.01,400
IMG_0582,Follmania_orthoclada,73632,67,0.01,400
IMG_0583,Follmania_orthoclada,71788,29,0.01,400
IMG_0583,Follmania_orthoclada,71788,52,0.01,400
IMG_0586,Follmania_orthoclada,526483,27,0.01,400
IMG_0586,Follmania_orthoclada,526483,101,0.01,400
IMG_0586,Follmania_orthoclada,526483,107,0.01,400
IMG_0586,Follmania_orthoclada,526483,116,0.01,400
IMG_0586,Follmania_orthoclada,526483,124,0.01,400
IMG_0586,Follmania_orthoclada,526483,171,0.01,400
IMG_0586,Follmania_orthoclada,526483,195,0.01,400
IMG_0586,Follmania_orthoclada,526483,231,0.01,400
IMG_0586,Follmania_orthoclada,526483,251,0.01,400
IMG_0587,Follmania_orthoclada,428392,1,0.01,400
IMG_0587,Follmania_orthoclada,428392,11,0.01,400
IMG_0587,Follmania_orthoclada,428392,60,0.01,400
IMG_0587,Follmania_orthoclada,428392,99,0.01,400
IMG_0587,Follmania_orthoclada,428392,110,0.01,400
IMG_0587,Follmania_orthoclada,428392,118,0.01,400
IMG_0587,Follmania_orthoclada,428392,140,0.01,400
IMG_0587,Follmania_orthoclada,428392,148,0.01,400
IMG_0587,Follmania_orthoclada,428392,162,0.01,400
IMG_0587,Follmania_orthoclada,428392,177,0.01,400
IMG_0587,Follmania_orthoclada,428392,190,0.01,400
IMG_0587,Follmania_orthoclada,428392,192,0.01,400
IMG_0587,Follmania_orthoclada,428392,209,0.01,400
IMG_0587,Follmania_orthoclada,428392,210,0.01,400
IMG_0587,Follmania_orthoclada,428392,214,0.01,400
IMG_0587,Follmania_orthoclada,428392,242,0.01,400
IMG_0587,Follmania_orthoclada,428392,244,0.01,400
IMG_0587,Follmania_orthoclada,428392,250,0.01,400
IMG_0587,Follmania_orthoclada,428392,258,0.01,400
IMG_0587,Follmania_orthoclada,428392,262,0.01,400
IMG_0587,Follmania_orthoclada,428392,273,0.01,400
IMG_0597,Follmania_orthoclada,1572698,1,0.01,400
IMG_0597,Follmania_orthoclada,1572698,11,0.01,400
IMG_0597,Follmania_orthoclada,1572698,60,0.01,400
IMG_0597,Follmania_orthoclada,1572698,99,0.01,400
IMG_0597,Follmania_orthoclada,1572698,110,0.01,400
IMG_0597,Follmania_orthoclada,1572698,118,0.01,400
IMG_0597,Follmania_orthoclada,1572698,140,0.01,400
IMG_0597,Follmania_orthoclada,1572698,148,0.01,400
IMG_0597,Follmania_orthoclada,1572698,162,0.01,400
IMG_0597,Follmania_orthoclada,1572698,177,0.01,400
IMG_0597,Follmania_orthoclada,1572698,190,0.01,400
IMG_0597,Follmania_orthoclada,1572698,192,0.01,400
IMG_0597,Follmania_orthoclada,1572698,209,0.01,400
IMG_0597,Follmania_orthoclada,1572698,210,0.01,400
IMG_0597,Follmania_orthoclada,1572698,214,0.01,400
IMG_0597,Follmania_orthoclada,1572698,242,0.01,400
IMG_0597,Follmania_orthoclada,1572698,244,0.01,400
IMG_0597,Follmania_orthoclada,1572698,250,0.01,400
IMG_0597,Follmania_orthoclada,1572698,258,0.01,400
IMG_0597,Follmania_orthoclada,1572698,262,0.01,400
IMG_0597,Follmania_orthoclada,1572698,273,0.01,400
IMG_0574,Follmania_orthoclada,856585,8,0.011,400
IMG_0574,Follmania_orthoclada,856585,11,0.011,400
IMG_0574,Follmania_orthoclada,856585,23,0.011,400
IMG_0574,Follmania_orthoclada,856585,29,0.011,400
IMG_0574,Follmania_orthoclada,856585,36,0.011,400
IMG_0574,Follmania_orthoclada,856585,43,0.011,400
IMG_0574,Follmania_orthoclada,856585,44,0.011,400
IMG_0574,Follmania_orthoclada,856585,45,0.011,400
IMG_0574,Follmania_orthoclada,856585,50,0.011,400
IMG_0574,Follmania_orthoclada,856585,72,0.011,400
IMG_0574,Follmania_orthoclada,856585,86,0.011,400
IMG_0574,Follmania_orthoclada,856585,89,0.011,400
IMG_0574,Follmania_orthoclada,856585,98,0.011,400
IMG_0574,Follmania_orthoclada,856585,126,0.011,400
IMG_0574,Follmania_orthoclada,856585,143,0.011,400
IMG_0574,Follmania_orthoclada,856585,162,0.011,400
IMG_0574,Follmania_orthoclada,856585,197,0.011,400
IMG_0574,Follmania_orthoclada,856585,222,0.011,400
IMG_0574,Follmania_orthoclada,856585,223,0.011,400
IMG_0574,Follmania_orthoclada,856585,234,0.011,400
IMG_0574,Follmania_orthoclada,856585,270,0.011,400
IMG_0574,Follmania_orthoclada,856585,276,0.011,400
IMG_0574,Follmania_orthoclada,856585,283,0.011,400
IMG_0574,Follmania_orthoclada,856585,286,0.011,400
IMG_0574,Follmania_orthoclada,856585,292,0.011,400
IMG_0574,Follmania_orthoclada,856585,297,0.011,400
IMG_0574,Follmania_orthoclada,856585,368,0.011,400
IMG_0574,Follmania_orthoclada,856585,413,0.011,400
IMG_0574,Follmania_orthoclada,856585,489,0.011,400
IMG_0574,Follmania_orthoclada,856585,520,0.011,400
IMG_0574,Follmania_orthoclada,856585,527,0.011,400
IMG_0581,Follmania_orthoclada,96999,6,0.011,400
IMG_0581,Follmania_orthoclada,96999,13,0.011,400
IMG_0582,Follmania_orthoclada,73632,9,0.011,400
IMG_0582,Follmania_orthoclada,73632,28,0.011,400
IMG_0582,Follmania_orthoclada,73632,65,0.011,400
IMG_0582,Follmania_orthoclada,73632,69,0.011,400
IMG_0583,Follmania_orthoclada,71788,56,0.011,400
IMG_0583,Follmania_orthoclada,71788,61,0.011,400
IMG_0584,Follmania_orthoclada,144862,3,0.011,400
IMG_0586,Follmania_orthoclada,526483,15,0.011,400
IMG_0586,Follmania_orthoclada,526483,22,0.011,400
IMG_0586,Follmania_orthoclada,526483,24,0.011,400
IMG_0586,Follmania_orthoclada,526483,38,0.011,400
IMG_0586,Follmania_orthoclada,526483,122,0.011,400
IMG_0586,Follmania_orthoclada,526483,162,0.011,400
IMG_0586,Follmania_orthoclada,526483,163,0.011,400
IMG_0586,Follmania_orthoclada,526483,169,0.011,400
IMG_0586,Follmania_orthoclada,526483,175,0.011,400
IMG_0586,Follmania_orthoclada,526483,179,0.011,400
IMG_0586,Follmania_orthoclada,526483,182,0.011,400
IMG_0586,Follmania_orthoclada,526483,184,0.011,400
IMG_0586,Follmania_orthoclada,526483,185,0.011,400
IMG_0586,Follmania_orthoclada,526483,199,0.011,400
IMG_0586,Follmania_orthoclada,526483,201,0.011,400
IMG_0586,Follmania_orthoclada,526483,205,0.011,400
IMG_0586,Follmania_orthoclada,526483,214,0.011,400
IMG_0586,Follmania_orthoclada,526483,219,0.011,400
IMG_0586,Follmania_orthoclada,526483,223,0.011,400
IMG_0586,Follmania_orthoclada,526483,244,0.011,400
IMG_0586,Follmania_orthoclada,526483,258,0.011,400
IMG_0587,Follmania_orthoclada,428392,3,0.011,400
IMG_0587,Follmania_orthoclada,428392,13,0.011,400
IMG_0587,Follmania_orthoclada,428392,19,0.011,400
IMG_0587,Follmania_orthoclada,428392,27,0.011,400
IMG_0587,Follmania_orthoclada,428392,29,0.011,400
IMG_0587,Follmania_orthoclada,428392,39,0.011,400
IMG_0587,Follmania_orthoclada,428392,43,0.011,400
IMG_0587,Follmania_orthoclada,428392,47,0.011,400
IMG_0587,Follmania_orthoclada,428392,53,0.011,400
IMG_0587,Follmania_orthoclada,428392,62,0.011,400
IMG_0587,Follmania_orthoclada,428392,68,0.011,400
IMG_0587,Follmania_orthoclada,428392,69,0.011,400
IMG_0587,Follmania_orthoclada,428392,71,0.011,400
IMG_0587,Follmania_orthoclada,428392,74,0.011,400
IMG_0587,Follmania_orthoclada,428392,75,0.011,400
IMG_0587,Follmania_orthoclada,428392,76,0.011,400
IMG_0587,Follmania_orthoclada,428392,84,0.011,400
IMG_0587,Follmania_orthoclada,428392,85,0.011,400
IMG_0587,Follmania_orthoclada,428392,87,0.011,400
IMG_0587,Follmania_orthoclada,428392,97,0.011,400
IMG_0587,Follmania_orthoclada,428392,141,0.011,400
IMG_0587,Follmania_orthoclada,428392,142,0.011,400
IMG_0587,Follmania_orthoclada,428392,146,0.011,400
IMG_0587,Follmania_orthoclada,428392,149,0.011,400
IMG_0587,Follmania_orthoclada,428392,155,0.011,400
IMG_0587,Follmania_orthoclada,428392,159,0.011,400
IMG_0587,Follmania_orthoclada,428392,193,0.011,400
IMG_0587,Follmania_orthoclada,428392,200,0.011,400
IMG_0587,Follmania_orthoclada,428392,201,0.011,400
IMG_0587,Follmania_orthoclada,428392,203,0.011,400
IMG_0587,Follmania_orthoclada,428392,215,0.011,400
IMG_0587,Follmania_orthoclada,428392,216,0.011,400
IMG_0587,Follmania_orthoclada,428392,220,0.011,400
IMG_0587,Follmania_orthoclada,428392,239,0.011,400
IMG_0587,Follmania_orthoclada,428392,253,0.011,400
IMG_0587,Follmania_orthoclada,428392,272,0.011,400
IMG_0587,Follmania_orthoclada,428392,297,0.011,400
IMG_0587,Follmania_orthoclada,428392,301,0.011,400
IMG_0597,Follmania_orthoclada,1572698,3,0.011,400
IMG_0597,Follmania_orthoclada,1572698,13,0.011,400
IMG_0597,Follmania_orthoclada,1572698,19,0.011,400
IMG_0597,Follmania_orthoclada,1572698,27,0.011,400
IMG_0597,Follmania_orthoclada,1572698,29,0.011,400
IMG_0597,Follmania_orthoclada,1572698,39,0.011,400
IMG_0597,Follmania_orthoclada,1572698,43,0.011,400
IMG_0597,Follmania_orthoclada,1572698,47,0.011,400
IMG_0597,Follmania_orthoclada,1572698,53,0.011,400
IMG_0597,Follmania_orthoclada,1572698,62,0.011,400
IMG_0597,Follmania_orthoclada,1572698,68,0.011,400
IMG_0597,Follmania_orthoclada,1572698,69,0.011,400
IMG_0597,Follmania_orthoclada,1572698,71,0.011,400
IMG_0597,Follmania_orthoclada,1572698,74,0.011,400
IMG_0597,Follmania_orthoclada,1572698,75,0.011,400
IMG_0597,Follmania_orthoclada,1572698,76,0.011,400
IMG_0597,Follmania_orthoclada,1572698,84,0.011,400
IMG_0597,Follmania_orthoclada,1572698,85,0.011,400
IMG_0597,Follmania_orthoclada,1572698,87,0.011,400
IMG_0597,Follmania_orthoclada,1572698,97,0.011,400
IMG_0597,Follmania_orthoclada,1572698,141,0.011,400
IMG_0597,Follmania_orthoclada,1572698,142,0.011,400
IMG_0597,Follmania_orthoclada,1572698,146,0.011,400
IMG_0597,Follmania_orthoclada,1572698,149,0.011,400
IMG_0597,Follmania_orthoclada,1572698,155,0.011,400
IMG_0597,Follmania_orthoclada,1572698,159,0.011,400
IMG_0597,Follmania_orthoclada,1572698,193,0.011,400
IMG_0597,Follmania_orthoclada,1572698,200,0.011,400
IMG_0597,Follmania_orthoclada,1572698,201,0.011,400
IMG_0597,Follmania_orthoclada,1572698,203,0.011,400
IMG_0597,Follmania_orthoclada,1572698,215,0.011,400
IMG_0597,Follmania_orthoclada,1572698,216,0.011,400
IMG_0597,Follmania_orthoclada,1572698,220,0.011,400
IMG_0597,Follmania_orthoclada,1572698,239,0.011,400
IMG_0597,Follmania_orthoclada,1572698,253,0.011,400
IMG_0597,Follmania_orthoclada,1572698,272,0.011,400
IMG_0597,Follmania_orthoclada,1572698,297,0.011,400
IMG_0597,Follmania_orthoclada,1572698,301,0.011,400
IMG_0677,Buellia_jorgensis,531366,30,0.011,500
IMG_0677,Buellia_jorgensis,531366,109,0.011,500
IMG_0574,Follmania_orthoclada,856585,56,0.012,400
IMG_0574,Follmania_orthoclada,856585,68,0.012,400
IMG_0574,Follmania_orthoclada,856585,90,0.012,400
IMG_0574,Follmania_orthoclada,856585,102,0.012,400
IMG_0574,Follmania_orthoclada,856585,120,0.012,400
IMG_0574,Follmania_orthoclada,856585,151,0.012,400
IMG_0574,Follmania_orthoclada,856585,156,0.012,400
IMG_0574,Follmania_orthoclada,856585,200,0.012,400
IMG_0574,Follmania_orthoclada,856585,214,0.012,400
IMG_0574,Follmania_orthoclada,856585,239,0.012,400
IMG_0574,Follmania_orthoclada,856585,267,0.012,400
IMG_0574,Follmania_orthoclada,856585,278,0.012,400
IMG_0574,Follmania_orthoclada,856585,280,0.012,400
IMG_0574,Follmania_orthoclada,856585,342,0.012,400
IMG_0574,Follmania_orthoclada,856585,347,0.012,400
IMG_0574,Follmania_orthoclada,856585,371,0.012,400
IMG_0574,Follmania_orthoclada,856585,418,0.012,400
IMG_0574,Follmania_orthoclada,856585,436,0.012,400
IMG_0574,Follmania_orthoclada,856585,456,0.012,400
IMG_0574,Follmania_orthoclada,856585,471,0.012,400
IMG_0574,Follmania_orthoclada,856585,503,0.012,400
IMG_0580,Follmania_orthoclada,94801,7,0.012,400
IMG_0580,Follmania_orthoclada,94801,11,0.012,400
IMG_0580,Follmania_orthoclada,94801,14,0.012,400
IMG_0582,Follmania_orthoclada,73632,29,0.012,400
IMG_0583,Follmania_orthoclada,71788,12,0.012,400
IMG_0583,Follmania_orthoclada,71788,23,0.012,400
IMG_0583,Follmania_orthoclada,71788,24,0.012,400
IMG_0583,Follmania_orthoclada,71788,40,0.012,400
IMG_0583,Follmania_orthoclada,71788,45,0.012,400
IMG_0583,Follmania_orthoclada,71788,60,0.012,400
IMG_0586,Follmania_orthoclada,526483,4,0.012,400
IMG_0586,Follmania_orthoclada,526483,8,0.012,400
IMG_0586,Follmania_orthoclada,526483,12,0.012,400
IMG_0586,Follmania_orthoclada,526483,17,0.012,400
IMG_0586,Follmania_orthoclada,526483,26,0.012,400
IMG_0586,Follmania_orthoclada,526483,53,0.012,400
IMG_0586,Follmania_orthoclada,526483,99,0.012,400
IMG_0586,Follmania_orthoclada,526483,106,0.012,400
IMG_0586,Follmania_orthoclada,526483,121,0.012,400
IMG_0586,Follmania_orthoclada,526483,126,0.012,400
IMG_0586,Follmania_orthoclada,526483,134,0.012,400
IMG_0586,Follmania_orthoclada,526483,152,0.012,400
IMG_0586,Follmania_orthoclada,526483,160,0.012,400
IMG_0586,Follmania_orthoclada,526483,165,0.012,400
IMG_0586,Follmania_orthoclada,526483,183,0.012,400
IMG_0586,Follmania_orthoclada,526483,186,0.012,400
IMG_0586,Follmania_orthoclada,526483,203,0.012,400
IMG_0586,Follmania_orthoclada,526483,212,0.012,400
IMG_0586,Follmania_orthoclada,526483,213,0.012,400
IMG_0586,Follmania_orthoclada,526483,236,0.012,400
IMG_0586,Follmania_orthoclada,526483,240,0.012,400
IMG_0586,Follmania_orthoclada,526483,261,0.012,400
IMG_0587,Follmania_orthoclada,428392,48,0.012,400
IMG_0587,Follmania_orthoclada,428392,56,0.012,400
IMG_0587,Follmania_orthoclada,428392,95,0.012,400
IMG_0587,Follmania_orthoclada,428392,121,0.012,400
IMG_0587,Follmania_orthoclada,428392,156,0.012,400
IMG_0587,Follmania_orthoclada,428392,165,0.012,400
IMG_0587,Follmania_orthoclada,428392,183,0.012,400
IMG_0587,Follmania_orthoclada,428392,188,0.012,400
IMG_0587,Follmania_orthoclada,428392,198,0.012,400
IMG_0587,Follmania_orthoclada,428392,213,0.012,400
IMG_0587,Follmania_orthoclada,428392,221,0.012,400
IMG_0587,Follmania_orthoclada,428392,230,0.012,400
IMG_0587,Follmania_orthoclada,428392,243,0.012,400
IMG_0587,Follmania_orthoclada,428392,245,0.012,400
IMG_0587,Follmania_orthoclada,428392,252,0.012,400
IMG_0587,Follmania_orthoclada,428392,260,0.012,400
IMG_0587,Follmania_orthoclada,428392,276,0.012,400
IMG_0587,Follmania_orthoclada,428392,286,0.012,400
IMG_0597,Follmania_orthoclada,1572698,48,0.012,400
IMG_0597,Follmania_orthoclada,1572698,56,0.012,400
IMG_0597,Follmania_orthoclada,1572698,95,0.012,400
IMG_0597,Follmania_orthoclada,1572698,121,0.012,400
IMG_0597,Follmania_orthoclada,1572698,156,0.012,400
IMG_0597,Follmania_orthoclada,1572698,165,0.012,400
IMG_0597,Follmania_orthoclada,1572698,183,0.012,400
IMG_0597,Follmania_orthoclada,1572698,188,0.012,400
IMG_0597,Follmania_orthoclada,1572698,198,0.012,400
IMG_0597,Follmania_orthoclada,1572698,213,0.012,400
IMG_0597,Follmania_orthoclada,1572698,221,0.012,400
IMG_0597,Follmania_orthoclada,1572698,230,0.012,400
IMG_0597,Follmania_orthoclada,1572698,243,0.012,400
IMG_0597,Follmania_orthoclada,1572698,245,0.012,400
IMG_0597,Follmania_orthoclada,1572698,252,0.012,400
IMG_0597,Follmania_orthoclada,1572698,260,0.012,400
IMG_0597,Follmania_orthoclada,1572698,276,0.012,400
IMG_0597,Follmania_orthoclada,1572698,286,0.012,400
IMG_0677,Buellia_jorgensis,531366,22,0.012,500
IMG_0677,Buellia_jorgensis,531366,37,0.012,500
IMG_0677,Buellia_jorgensis,531366,68,0.012,500
IMG_0677,Buellia_jorgensis,531366,91,0.012,500
IMG_0677,Buellia_jorgensis,531366,92,0.012,500
IMG_0574,Follmania_orthoclada,856585,12,0.013,400
IMG_0574,Follmania_orthoclada,856585,13,0.013,400
IMG_0574,Follmania_orthoclada,856585,21,0.013,400
IMG_0574,Follmania_orthoclada,856585,37,0.013,400
IMG_0574,Follmania_orthoclada,856585,106,0.013,400
IMG_0574,Follmania_orthoclada,856585,172,0.013,400
IMG_0574,Follmania_orthoclada,856585,183,0.013,400
IMG_0574,Follmania_orthoclada,856585,195,0.013,400
IMG_0574,Follmania_orthoclada,856585,196,0.013,400
IMG_0574,Follmania_orthoclada,856585,210,0.013,400
IMG_0574,Follmania_orthoclada,856585,255,0.013,400
IMG_0574,Follmania_orthoclada,856585,261,0.013,400
IMG_0574,Follmania_orthoclada,856585,274,0.013,400
IMG_0574,Follmania_orthoclada,856585,303,0.013,400
IMG_0574,Follmania_orthoclada,856585,309,0.013,400
IMG_0574,Follmania_orthoclada,856585,341,0.013,400
IMG_0574,Follmania_orthoclada,856585,345,0.013,400
IMG_0574,Follmania_orthoclada,856585,350,0.013,400
IMG_0574,Follmania_orthoclada,856585,356,0.013,400
IMG_0574,Follmania_orthoclada,856585,389,0.013,400
IMG_0574,Follmania_orthoclada,856585,416,0.013,400
IMG_0574,Follmania_orthoclada,856585,421,0.013,400
IMG_0574,Follmania_orthoclada,856585,504,0.013,400
IMG_0574,Follmania_orthoclada,856585,513,0.013,400
IMG_0574,Follmania_orthoclada,856585,524,0.013,400
IMG_0574,Follmania_orthoclada,856585,526,0.013,400
IMG_0576,Follmania_orthoclada,245661,13,0.013,400
IMG_0577,Follmania_orthoclada,247178,1,0.013,400
IMG_0577,Follmania_orthoclada,247178,3,0.013,400
IMG_0577,Follmania_orthoclada,247178,36,0.013,400
IMG_0577,Follmania_orthoclada,247178,40,0.013,400
IMG_0577,Follmania_orthoclada,247178,48,0.013,400
IMG_0577,Follmania_orthoclada,247178,49,0.013,400
IMG_0579,Follmania_orthoclada,102730,24,0.013,400
IMG_0582,Follmania_orthoclada,73632,33,0.013,400
IMG_0583,Follmania_orthoclada,71788,21,0.013,400
IMG_0583,Follmania_orthoclada,71788,35,0.013,400
IMG_0585,Follmania_orthoclada,113598,2,0.013,400
IMG_0586,Follmania_orthoclada,526483,1,0.013,400
IMG_0586,Follmania_orthoclada,526483,5,0.013,400
IMG_0586,Follmania_orthoclada,526483,23,0.013,400
IMG_0586,Follmania_orthoclada,526483,25,0.013,400
IMG_0586,Follmania_orthoclada,526483,30,0.013,400
IMG_0586,Follmania_orthoclada,526483,48,0.013,400
IMG_0586,Follmania_orthoclada,526483,55,0.013,400
IMG_0586,Follmania_orthoclada,526483,58,0.013,400
IMG_0586,Follmania_orthoclada,526483,66,0.013,400
IMG_0586,Follmania_orthoclada,526483,78,0.013,400
IMG_0586,Follmania_orthoclada,526483,130,0.013,400
IMG_0586,Follmania_orthoclada,526483,177,0.013,400
IMG_0586,Follmania_orthoclada,526483,197,0.013,400
IMG_0586,Follmania_orthoclada,526483,209,0.013,400
IMG_0586,Follmania_orthoclada,526483,225,0.013,400
IMG_0586,Follmania_orthoclada,526483,242,0.013,400
IMG_0586,Follmania_orthoclada,526483,248,0.013,400
IMG_0586,Follmania_orthoclada,526483,254,0.013,400
IMG_0587,Follmania_orthoclada,428392,2,0.013,400
IMG_0587,Follmania_orthoclada,428392,8,0.013,400
IMG_0587,Follmania_orthoclada,428392,10,0.013,400
IMG_0587,Follmania_orthoclada,428392,12,0.013,400
IMG_0587,Follmania_orthoclada,428392,23,0.013,400
IMG_0587,Follmania_orthoclada,428392,45,0.013,400
IMG_0587,Follmania_orthoclada,428392,46,0.013,400
IMG_0587,Follmania_orthoclada,428392,55,0.013,400
IMG_0587,Follmania_orthoclada,428392,79,0.013,400
IMG_0587,Follmania_orthoclada,428392,83,0.013,400
IMG_0587,Follmania_orthoclada,428392,102,0.013,400
IMG_0587,Follmania_orthoclada,428392,113,0.013,400
IMG_0587,Follmania_orthoclada,428392,123,0.013,400
IMG_0587,Follmania_orthoclada,428392,130,0.013,400
IMG_0587,Follmania_orthoclada,428392,136,0.013,400
IMG_0587,Follmania_orthoclada,428392,163,0.013,400
IMG_0587,Follmania_orthoclada,428392,168,0.013,400
IMG_0587,Follmania_orthoclada,428392,175,0.013,400
IMG_0587,Follmania_orthoclada,428392,247,0.013,400
IMG_0587,Follmania_orthoclada,428392,287,0.013,400
IMG_0587,Follmania_orthoclada,428392,293,0.013,400
IMG_0597,Follmania_orthoclada,1572698,2,0.013,400
IMG_0597,Follmania_orthoclada,1572698,8,0.013,400
IMG_0597,Follmania_orthoclada,1572698,10,0.013,400
IMG_0597,Follmania_orthoclada,1572698,12,0.013,400
IMG_0597,Follmania_orthoclada,1572698,23,0.013,400
IMG_0597,Follmania_orthoclada,1572698,45,0.013,400
IMG_0597,Follmania_orthoclada,1572698,46,0.013,400
IMG_0597,Follmania_orthoclada,1572698,55,0.013,400
IMG_0597,Follmania_orthoclada,1572698,79,0.013,400
IMG_0597,Follmania_orthoclada,1572698,83,0.013,400
IMG_0597,Follmania_orthoclada,1572698,102,0.013,400
IMG_0597,Follmania_orthoclada,1572698,113,0.013,400
IMG_0597,Follmania_orthoclada,1572698,123,0.013,400
IMG_0597,Follmania_orthoclada,1572698,130,0.013,400
IMG_0597,Follmania_orthoclada,1572698,136,0.013,400
IMG_0597,Follmania_orthoclada,1572698,163,0.013,400
IMG_0597,Follmania_orthoclada,1572698,168,0.013,400
IMG_0597,Follmania_orthoclada,1572698,175,0.013,400
IMG_0597,Follmania_orthoclada,1572698,247,0.013,400
IMG_0597,Follmania_orthoclada,1572698,287,0.013,400
IMG_0597,Follmania_orthoclada,1572698,293,0.013,400
IMG_0574,Follmania_orthoclada,856585,65,0.014,400
IMG_0574,Follmania_orthoclada,856585,74,0.014,400
IMG_0574,Follmania_orthoclada,856585,79,0.014,400
IMG_0574,Follmania_orthoclada,856585,81,0.014,400
IMG_0574,Follmania_orthoclada,856585,94,0.014,400
IMG_0574,Follmania_orthoclada,856585,95,0.014,400
